label,tweet
1,"traffic advisory by  information, please share it and read it for the public, so that everyo\xe2\x80\xa6"
0,rainy day mug  storm thunderstorm thunderstorms lightning rainyday rainydays raining
1,"rt  indian meteorological dept issues weather warning for next 5 days. assam, meghalaya , nagaland, manipur, mizoram and\xe2\x80\xa6"
1,"| thunderstorms, lightning wreak havoc in 4 states, kill 41.\n || weatherupdate ||\xe2\x80\xa6  |"
1,one more stormy photo storm rainstorm thunderstorm
1,"rt  200 homes destroyed, 300 damaged as severe thunderstorm hits nadia, west bengal"
1,"mild tremors in delhi, thunderstorm likely.\nearthquake thunderstorm"
1,imd had forecast duststorm and thunderstorm for delhi.\n
1,and the thunder rolls..\n.\n.\n.\n.\nrain thunderstorm\xe2\x80\xa6
1,"rt  the apocalypse from my backyard, crazy thunderstorm in vienna at the moment \nwien gewitter wienliebe gewitterlieb\xe2\x80\xa6"
1,laying in bed and suddenly an amazing thunderstorm moved in. nothing better then listening to that while sleeping
1,thunderstorm kills 41 in 4 states\nthunderstorm kills41 thunderstorm duststorms
0,know that 4 kashmiri women started fight by attacking hindu residents who protested their feeding stray dogs whic\xe2\x80\xa6
1,"intercepted a nasty storm!! check out my video! 5-9-18 cedar springs, mi - severe storms - high winds\xe2\x80\xa6"
1,delhi getting hammered. thunderstorm kalboishakhi. at 5 pm it looks like late evening
1,"jesus christ mother nature give a little heads up before you just release the whole fkn sky, i thought my roof just\xe2\x80\xa6"
1,rt  when the grey surrounds earlier than usual thunderstorm gurgaon
1,rt  the weather office has warned of more thunderstorms for the next two days after at least 60 people died in dust storms acr\xe2\x80\xa6
1,the mallardfire has produced a thunderstorm as a result of the intense heat generated from it.  lightning strike\xe2\x80\xa6
1,"and it s finally here ..in the capital\nthe much anticipated, the much awaited thunderstorm"
1,so the duststorm / thunderstorm has reached  delhi ncr. let s see how wild it gets.
1,rt  a reflection of the nation s diplomacy headquarters - north block and south block - is seen\xc2\xa0on rainwater after a thunde\xe2\x80\xa6
1,it s beginning to thunder in the distance..am i the only one who gets all kinds of excited when it s about to\xe2\x80\xa6
1,"rt  severe storms are possible this week, but threat will not be as widespread as last week:  weath\xe2\x80\xa6"
1,"well, fellspoint is flooded.. baltimore storm thunderstorm"
1,"it may look like an ordinary supercell is erupting in the tx panhandle; however, if you look closely, you can actua\xe2\x80\xa6"
1,i love a good thunderstorm! perfect writing ambience for the paranormal horror i m working on. amwriting nature
1,finally thunderstorm reached  delhi ncr..\nthunderstorm thunderstorms delhincr
1,"the first severe thunderstorm warning of the season, including extreme winds and chance of tornado. time to prep\xe2\x80\xa6"
1,"met dept predicts rain, thunderstorm for delhi, adjoining areas \nweatheralert thunderstorm rains weatherreport \n"
1,why do people want real prostitutes is first\xe2\x80\xa6
1,"had a nice bicycle tour, before the thunderstorm begins \xf0\x9f\x91\x8c\xf0\x9f\x98\x83\nsports nature\n"
1,thunderstorm with rain &amp; strong winds hits delhi-ncr
1,the only thunderstorm i ve heard all day\n
0,"yikes, a river runs through it at the corner of mlk jr parkway and woodland in desmoines! thunderstorm weather\xe2\x80\xa6"
1,"rt  dust storm, hail and lightning have claimed as many as 38 lives in the last 12 hours in uttar pradesh. government warns of an\xe2\x80\xa6"
1,storm is back delhi thunderstorm
0,[sifts through comfort care bag in the dark &amp; grabs the  spray for a dog] thunderstorm
1,"rt  duststorm followed by heavy rainfall and lightning which hit parts of northern india, has claimed lives of at least 29 pe\xe2\x80\xa6"
1,"rt  check out the live status of lightning and thunderstorm across rajasthan near udaipur, bhilwara, ajmer and tonk\xe2\x80\xa6"
1,rt  14 may(day 4):thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad-70 kmph) and hail very likely at isolated place\xe2\x80\xa6
1,"rt  12 may (day 3):thunderstorm accompanied with gusty winds  very likely at isolated places over jammu &amp; kashmir, east uttar\xe2\x80\xa6"
1,"with all these storm warnings i feel like i am in new orleans, and not new delhi storm thunderstorm"
,nice lightning storm this evening. this is from earlier this afternoon.  thunderstorm lightning\xe2\x80\xa6
1,thunderstorm and lightening with squally winds in delhi ncr and around. please stay safe.
1,"wow!! more gorgeous mammatus captured yesterday 13th may in oklahoma, usa. video: rosemary alker source;\xe2\x80\xa6"
1,congress to stand with all the families who have lost their dear ones in the thunderstorm thunderstorm
1,rt  thunderstorm strikes gurugram with heavy dust.
0,"top news for thursday, 10th may 18\n mohamad malaysia syria israeli iran\xe2\x80\xa6"
1,"dstrserviceinterruption ..imd issues alert: thunderstorm, ra .."
1,staysafe from thunderstorm
1,"rt  the thunderstorm has been christened acchedin, please stop bothering about it and get back to work. thanks."
1,rt  lagodigarda area is stunning!! peschiera is my new fave in italy \xf0\x9f\x98\x8d\xf0\x9f\xa4\x97\xf0\x9f\x98\x8e miagoeseurope travelblogger traveltribe canal exp\xe2\x80\xa6
1,rt  thunderstorm warning issued for these places in odisha\n
1,"(8:20pm thursday): looking west down my street in manhattan, we have cumulonimbus thunderstorm cloud tops approa\xe2\x80\xa6"
1,"live updates: massive duststorm hits delhi-ncr; flights services, metro services, electricity disrupted\xe2\x80\xa6"
1,thunderstorm and dust storm with wind speeds of up to 70 kmph  very likely  tomorrow in 26 distts of up: met offi\xe2\x80\xa6
1,thunderstorm northeast of rajahmundry
1,"thunderstorm dere is a thunder &amp;,dere is a storm.."
0,thor is in delhi. looks like aliens invaded delhi ncr today instead of us.\n
1,thunderstorm strikes gurugram with heavy dust.
1,it\xe2\x80\x99s coming thunderstorm durham  the streets at southpoint
1,updated thunderstorm outlook for tonight. eastern and western parts of the zlc air space look to be impacted. orwx mtwx idwx wywx
1,haryana schools shut for 2 days over thunderstorms warning\nymedia channely\xe2\x80\xa6
1,delhi-ncr may witness thunderstorm over next 3 hrs  national delhincr imd
1,nothing better than enjoying a great book and listening to thunder! storm season is here &amp; i love it! it s also fit\xe2\x80\xa6
1,"retweeted skymetweather ( apocalypse like thunderstorm, duststorm in delhi ncr\xe2\x80\xa6"
1,thunderstorm  coming!
1,rt  4:30am thunderstorm woke me up! not the best photos but it looked like a mushroom cloud crnagora montenegro trave\xe2\x80\xa6
1,rt  met department for last 2 days have been singing  aaya aaya toofan  and aam aadmi singing  kahan  \nit s boiling for last 2 da\xe2\x80\xa6
1,askmrfrisky\ s stoop dog is doing his best to protect his  little brother  milo dog as a nasty thunderstorm passe\xe2\x80\xa6
1,number of flight diversions at delhi s indira gandhi international airport due to bad weather conditions goes up to\xe2\x80\xa6
1,appeals to the people to staysafe during duststorm  by following simple tips. duststorms dustdevil\xe2\x80\xa6
1,"rt  india s weather department has issued a thunderstorm alert for 20 states for today and tomorrow, forcing haryana to order sch\xe2\x80\xa6"
1,severe thunderstorm warning in india\n danger india storm warning hail\xe2\x80\xa6
1,thunder out of no where and paused my heart for a second. never felt a thunder closer like this before. \n\nraining trichy thunderstorm
0,on the next season of nakedandafraid:\n\n me standing under a shower gingerly turning the kno the morning after a m\xe2\x80\xa6
1,uttarakhand: thunderstorm &amp; \nhailstorm alert issued across the state for next few hours\n
1,views from the six after the onstorm thunderstorm pano
1,and here comes the devil ! \n\nthunderstorm delhi
1,r live streaming severe thunderstorm\xe2\x80\xa6
1,slow down ladies \nslow diwn !! \xe2\x9c\x8b\nthunderstorm
1,rt  dusty winds have hit meerut and ghaziabad. catch more live updates here:  thunderstorm
1,thunderstorm started from jaisalamer can reach 6.00 pm gurugram and delhi better to reach home early.looks devas\xe2\x80\xa6
1,rt  delhi-ncr dust storm: the met office said the wind speed was recorded between 50 and 70 km per hour. \nstorm wind thunde\xe2\x80\xa6
1,when the grey surrounds earlier than usual thunderstorm gurgaon
1,heavy thunderstorm thunderstorms dwarka \n  failure to clear .\nimd no warnings
1,sandstorm tweets leading to a thunderstorm of duststorm tweets on twitter.
0,rt  it never rains on golf night. gradenleague thunderstorm  south\xe2\x80\xa6
0,rt  imd issues warning about weather condition over some parts of north west india during next 3-4 days. thunderstorm accompanie\xe2\x80\xa6
1,nowcast for thunderstorm \nodisha
1,hema malini\xe2\x80\x99s narrow escape in mathura\n windstorm thunderstorm
1,"| rt  thunderstorm\xf0\x9f\x8c\xa7alert || latest updates: death toll mounts to 53; heavy rains, squall  very likely  in 26 up districts today.\xe2\x80\xa6 |"
1,"just because the caught-sleeping  mausam vibhaag  screwed it up the first time, now they ll keep issuing warnings j\xe2\x80\xa6"
1,"in view of thunderstorm and squall forecast for gurgaon, the local administration should en\xe2\x80\xa6"
1,"12 may (day 2):thunderstorm accompanied with gusty winds  very likely at isolated places over jammu &amp; kashmir, him\xe2\x80\xa6"
1,"rt  thunderstorm, squall likely in up in next 2 days  uttarpradesh rain thunderstorm"
1,its coming for me. puremichigan thunderstorm spring bringit
1,"met department issues evening weather warning, massive destruction recorded earlier\n"
1,today is the thunderstorm day in delhi..\nnearby my home!
1,"india inwx severewx wx news/ ndtv live updates: thunderstorm alert in several states for 2 days, afternoon\xe2\x80\xa6"
1,"according to the weather office, as many as 26 districts in uttarpradesh may experience dust storms and thundersto\xe2\x80\xa6"
1,storm is coming!\xe2\x98\x87\xe2\x98\x88\xe2\x9b\x88\xf0\x9f\x8c\xa7 thunderstorm lightning thunder tornadowatch\xe2\x80\xa6
1,live: latest weather update of delhi-ncr\nthunderstorm thundershower delhistorm weather rain
1,rt  uttarakhand: thunderstorm &amp; \nhailstorm alert issued across the state for next few hours\n
1,those \xe2\x9a\xa1 \xe2\x9a\xa1though.. \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d gobolts lightningstrikes thunderstorm stanleycup \xf0\x9f\x8c\xa9
1,dusty winds have hit meerut and ghaziabad. catch. thunderstorm
1,imd has issued warnings for states across india for thunderstorm and squalls\n\n
1,"thunderstorm alert live updates: dust storm, squall likely to hit 13 states\xc2\xa0today. duststorm\n"
1,heavy rains and sandstorm enroute nh  44 thunderstorm heavyrain ..finally toofan as hi gaya !
1,"today, got caught in the middle of the thunder/ dust storm in delhi ncr. makes me ask an important question to the\xe2\x80\xa6"
1,pre-monsoon rains across the country over the weekend and the beginning of coming week. monsoon thunderstorm
1,rt  weather thunderstorm rain in delhi ncr
1,"thunderstorm thunderstorm: dust storm hits delhi (ncr), imd issues warning for 15 states"
1,let\xe2\x80\x99s stay in. rainyday thunderstorm rain
1,uttarpradesh cm yogiadityanath to visit and review the situation of areas affected by rain &amp; thunderstorm tomorr\xe2\x80\xa6
1,"rt  dear delhiweather,\ni would love mumbaiheat anyday compared to your scary thunderstorm \nno offense.\nmumbaikar"
1,"ack! it s thundering and lightning out there. i need a human-sized thundershirt. i can t fit under the couch, and i\xe2\x80\xa6"
1,"thunderstorm : quoting an advisory of the india meteorological department, a home ministry spokesperson said thund\xe2\x80\xa6"
1,delhi weather has turned stormy! it\xe2\x80\x99s thunderstorm thunderstorm here duststorm storm plus there is no power! pow\xe2\x80\xa6
1,"rt  met dept issues warning of thunderstorm accompanied with squall &amp; hail in large parts of northern, eastern india today"
1,"| newsalert || 71 people dead in lightning and thunderstorm that hit 36 districts of five states since yesterday, confirms home ministry |"
,"duststorm lashes delhi-ncr on monday, thunderstorm may hit today; updates"
1,"rt  honored  \nappetitefordestruction started,worldwide revolution.\n arrived like thunderstorm a\xe2\x80\xa6"
1,thats the view from home. rainyday storms nature thunderstorm beautiful\xe2\x80\xa6
1,delhi and haryana walon\n(and all those under duststorm)\n\nhere is a list of dos and donts\n\nkindly share with people\xe2\x80\xa6
1,"rt  13 may (day 3): thunderstorm accompanied with squall (wind speed reaching 50-\xc2\xad70 kmph) &amp; hail very likely over j &amp; k, hima\xe2\x80\xa6"
1,stay safe people of delhi and other northern and eastern states of india that are hit by duststorm thunderstorm .\xe2\x80\xa6
1,kedl \xe2\x80\x93 cesc rajasthan offers you some easy safety tips to keep you safe during sandstorms.\nkedl cescrajasthan\xe2\x80\xa6
1,a thunderstorm is just one of the best sounds. beautiful
1,of moment..\n\nthunderstorm \nthunder \nduststorm \n\n \n
0,lightning and the thunder lightning and the thunder thunder thunder lightning and the thunder lightning and the thu\xe2\x80\xa6
0,rt  caring\nbhot zada caring\n\nfir aate hai  stay safe everyone  wali snap bhjne wale \xf0\x9f\x98\x8c\n\nthunderstorm
1,check out the live status of lightning and thunderstorm across india:
1,the  under the morning heavyrain thunderstorm at tanagraafb!
1,hail in halethorpe. thunderstorm hail micahholdingit
1,"rt  through the pages of our lives\nwe discover some people\nsome of them, however, were blown by wind and shaken\nit does not f\xe2\x80\xa6"
1,by inventing notions like thunderstorm asthma the perpetrators blame it on nature!\xe2\x80\xa6
1,watching the storm roll in \xe2\x9b\x88 \nmydogbates adoptdontshop thunderstorm
1,dust storm upsets the  mango  cart of farmers  uttarpradesh mango farmer thunderstorm
1,delhi mein aandhi\n.\nbe alert\n.\ntommorow all schools are closed\nplz be careful tommorow\nnasa\n#thunderstorm \ndelhi \ntomorrow \nsafe
1,bangalore you beauty! thunderstorm
1,"thunderstorm alert! northindian cities to get affected; delhi, noida, gurugram schools shut"
1,"after a hot humid sultry day, there are heavy showers n thunderstorm in goa. loving it."
1,thunderstorm screen over sairee beach koh tao  kohtao thunderstorm
1,"check out the live status of lightning and thunderstorm across karnataka, tamilnadu and kerala :\xe2\x80\xa6"
1,storm s coming\nthunderstorm
1,"duststorm followed by heavy rainfall and lightning which hit parts of northern india, has claimed lives of at leas\xe2\x80\xa6"
0,looking east \nthunderstorm
1,thank you beneco for restoring our electricity!! thunderstorm
1,"home ministry issues fresh alert about possibility of thunderstorm, squall in uttarakhand , westbengal , bihar\xe2\x80\xa6"
1,we ve had such crazy storms this week that this palm leaf ended up in my driveway.. i live in illinois \xf0\x9f\xa4\x94\n.\n.\xe2\x80\xa6
